outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,iq_compliance,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,12,12.636,12,2.93726130945137,100,0,0,0.1,0.9,28,0,6260,cluster,0.0192,4,3.617,4,0.870810541966506,12,10.29,10,5.91032148025808,True,4,3.14744232698094,3,0.877288369113341,99.7000000000001,0.3,0
True,11,12.231,12,2.80885012060095,100,0,0,0.1,0.9,29,0,6260,cluster,0.0192,3,3.529,3,0.866694294431433,8,10.595,10,6.21570390221413,True,4,3.08708708708709,3,0.849791485596564,99.9000000000001,0.1,0
True,11,11.748,11,2.64999924528291,100,0,0,0.1,0.9,30,0,6260,cluster,0.0192,3,3.526,3,0.867942394401841,8,10.85,10,6.17669005212339,True,4,3.00200400801603,3,0.776661056560404,99.8000000000001,0.2,0
True,11,11.47,11,2.75337974133609,100,0,0,0.1,0.9,31,0,6260,cluster,0.0192,3,3.45,3,0.841130192063036,8,10.828,10,6.14039216988622,True,4,2.98793969849246,3,0.755452725512544,99.5000000000001,0.5,0
True,10,11.093,11,2.48562889426398,100,0,0,0.1,0.9,32,0,6260,cluster,0.0192,3,3.429,3,0.837232942495695,8,10.862,10,6.04259513785261,True,4,2.9496475327291,3,0.738443953829324,99.3000000000001,0.7,0
True,10,10.737,10,2.22841445875762,100,0,0,0.1,0.9,33,0,6260,cluster,0.0192,3,3.364,3,0.838751453053883,8,10.832,10,6.3954496323558,True,4,2.90040241448692,3,0.687001942536188,99.4000000000001,0.6,0
True,10,10.63,10,2.35989406541904,100,0,0,0.1,0.9,34,0,6260,cluster,0.0192,3,3.32,3,0.798498591107085,9,11.023,10.5,6.21952337402152,True,4,2.8943661971831,3,0.660702365973243,99.4000000000001,0.6,0
True,10,10.208,10,2.13558797524242,100,0,0,0.1,0.9,35,0,6260,cluster,0.0192,3,3.25,3,0.794669742723353,9,11.015,10,6.2052215915308,True,4,2.85270541082164,3,0.661985002608169,99.8000000000001,0.2,0
True,9,9.894,9,2.22413219031603,100,0,0,0.1,0.9,36,0,6260,cluster,0.0192,3,3.247,3,0.768108716263525,10,11.409,11,6.42368422324759,True,4,2.81369587109768,3,0.666062467511467,99.3000000000001,0.7,0
True,9,9.711,9,1.98934134828591,100,0,0,0.1,0.9,37,0,6260,cluster,0.0192,3,3.197,3,0.773428083276008,10,11.667,11,6.95083527354807,True,4,2.78112449799197,3,0.640253730892634,99.6000000000001,0.4,0
True,9,9.439,9,1.97440598661977,100,0,0,0.1,0.9,38,0,6260,cluster,0.0192,3,3.188,3,0.780164085305136,10,11.624,11,6.91322095697801,True,4,2.76305220883534,3,0.666224995224728,99.6000000000001,0.4,0
True,9,9.266,9,1.82516958116226,100,0,0,0.1,0.9,39,0,6260,cluster,0.0192,3,3.142,3,0.757519636709175,10,11.508,11,6.74536403761872,True,4,2.75200803212851,3,0.646077121187425,99.6000000000001,0.4,0
True,9,9.028,9,1.71266342285926,100,0,0,0.1,0.9,40,0,6260,cluster,0.0192,3,3.108,3,0.733713840676322,10,11.782,11,7.04971460415243,True,4,2.72608257804632,3,0.614932070547893,99.3000000000001,0.7,0
True,8,8.901,9,1.74275615046971,100,0,0,0.1,0.9,41,0,6260,cluster,0.0192,3,3.088,3,0.757796806538534,11,11.748,11,6.99031444214064,True,4,2.68346774193548,3,0.616154233355576,99.2000000000001,0.8,0
True,8,8.638,8,1.62633206941264,100,0,0,0.1,0.9,42,0,6260,cluster,0.0192,3,3.061,3,0.737074623087785,11,12.048,11,7.18677229359606,True,4,2.6989898989899,3,0.619790604831473,99.0000000000001,1,0
True,8,8.564,8,1.6149006161371,100,0,0,0.1,0.9,43,0,6260,cluster,0.0192,3,3.01,3,0.723809367167903,12,12.014,11,7.27253765889184,True,4,2.62651821862348,3,0.580716804262716,98.8000000000001,1.2,0
True,8,8.26,8,1.51340675299141,100,0,0,0.1,0.9,44,0,6260,cluster,0.0192,3,3.001,3,0.709224224064576,12,12.267,11,7.35796921711419,True,4,2.61094224924012,3,0.601081281440272,98.7000000000001,1.3,0
True,8,8.143,8,1.40376315666141,100,0,0,0.1,0.9,45,0,6260,cluster,0.0192,3,2.985,3,0.718870642049041,12,12.457,12,7.14115893955596,True,4,2.58282828282828,3,0.584918263139062,99.0000000000001,1,0
True,8,8.083,8,1.47312966163878,100,0,0,0.1,0.9,46,0,6260,cluster,0.0192,3,2.928,3,0.728571204481758,13,12.534,12,7.64387624180298,True,4,2.58953722334004,3,0.555321056667769,99.4000000000001,0.6,0
True,8,8.02,8,1.35852861581934,100,0,0,0.1,0.9,47,0,6260,cluster,0.0192,3,2.923,3,0.706449573571957,12,12.536,12,7.55305924774856,True,3,2.54233870967742,3,0.561016659046206,99.2000000000001,0.8,0
True,7,7.773,8,1.35553347431924,100,0,0,0.1,0.9,48,0,6260,cluster,0.0192,3,2.947,3,0.692958151694603,13,12.808,12,7.44185030755121,True,3,2.55161943319838,3,0.572980884528713,98.8000000000001,1.2,0
True,7,7.715,8,1.2789741983324,100,0,0,0.1,0.9,49,0,6260,cluster,0.0192,3,2.864,3,0.715195078282842,13,12.329,12,7.35423408656537,True,3,2.54040404040404,3,0.563075822785793,99.0000000000001,1,0
True,7,7.569,7,1.3043155293103,100,0,0,0.1,0.9,50,0,6260,cluster,0.0192,3,2.845,3,0.694964027846046,13,12.436,12,7.41848394215422,True,3,2.51836734693878,2,0.544611252249377,98.0000000000001,2,0
False,,34.4976076555024,35,5.54850245058537,20.9,79.0000000000001,0.1,0.2,0.8,1,0,6260,cluster,0.0192,,21.060737527115,19,8.31227555099464,,4.23861171366594,3,4.15579273509193,False,,29.7488584474886,29,13.0693945551936,43.8,56.1,0.1
False,,33.907029478458,35,5.81560731608603,44.1,55.8,0.1,0.2,0.8,2,0,6260,cluster,0.0192,28,16.5966277561608,15,7.39856185697244,4,3.90272373540856,3,3.85194617547069,True,32,26.3034482758621,24,12.5299773717665,72.5000000000001,27.5,0
True,41,32.6438596491228,33,6.1519792149359,57,43,0,0.2,0.8,3,0,6260,cluster,0.0192,20,13.2419175027871,12,6.51304358893832,3,3.50390189520624,3,3.49585458335547,True,25,22.9490291262136,20,12.3330530723958,82.4000000000001,17.6,0
True,37,31.2771260997067,31,6.44177886207316,68.2000000000001,31.7,0.1,0.2,0.8,4,0,6260,cluster,0.0192,15,11.0820353063344,10,5.41780066833648,3,4.02492211838006,3,3.67407943262198,True,20,20.2057522123894,18,11.7699994590499,90.4000000000001,9.50000000000001,0.1
True,33,30.1032258064516,30,6.42673267064837,77.5000000000001,22.4,0.1,0.2,0.8,5,0,6260,cluster,0.0192,11,9.12550607287449,8,3.90479271158002,3,4.11234817813765,3,3.49964274524687,True,16,17.5903361344538,15,10.9499544861318,95.2000000000001,4.8,0
True,31,29.5047281323877,29,6.92730584695424,84.6000000000001,15.4,0,0.2,0.8,6,0,6260,cluster,0.0192,9,8.13955823293173,8,3.2523703752577,4,4.41566265060241,4,3.53807682408155,True,13,15.391215526047,13,10.2267032368456,97.9000000000001,2.1,0
True,28,27.9889624724062,27,6.77531958181146,90.6000000000001,9.30000000000001,0.1,0.2,0.8,7,0,6260,cluster,0.0192,8,7.194,7,2.61043368044469,4,4.626,4,3.55529520574593,True,11,13.1846619576186,11,8.92751429374046,99.1000000000001,0.9,0
True,27,26.8964757709251,26,6.69639497352743,90.8000000000001,9.20000000000001,0,0.2,0.8,8,0,6260,cluster,0.0192,7,6.58358358358358,6,2.22074367571857,4,4.95195195195195,4,3.4882462004923,True,9,12.0252016129032,9,9.68341458910614,99.2000000000001,0.8,0
True,26,25.7068783068783,25,6.8202782989507,94.5000000000001,5.5,0,0.2,0.8,9,0,6260,cluster,0.0192,6,6.127,6,1.93154627177295,5,5.491,5,3.98094448592291,True,7,10.3697394789579,8,7.643127693172,99.8000000000001,0.2,0
True,24,24.9094693028096,24,6.66588717662961,96.1000000000001,3.9,0,0.2,0.8,10,0,6260,cluster,0.0192,6,5.809,6,1.82934933787945,5,5.855,5,4.00499375779788,True,6,9.20682730923695,7,6.92294027001722,99.6000000000001,0.4,0
True,23,23.8776978417266,23,6.33968609452775,97.3000000000001,2.7,0,0.2,0.8,11,0,6260,cluster,0.0192,5,5.464,5,1.61452903349553,5,5.849,5,3.77096791288391,True,6,7.88577154308617,6,5.77266188221036,99.8000000000001,0.2,0
True,22,22.9167512690355,22,6.3474023308201,98.5000000000001,1.5,0,0.2,0.8,12,0,6260,cluster,0.0192,5,5.263,5,1.58234983489745,6,6.246,6,3.91222238631702,True,5,7.04112337011033,6,5.08141479025649,99.7000000000001,0.3,0
True,21,21.5736040609137,21,5.64399988717939,98.5000000000001,1.5,0,0.2,0.8,13,0,6260,cluster,0.0192,5,5.023,5,1.44722873105809,6,6.744,6,4.07191159039584,True,5,6.26178535606821,5,4.38570144372902,99.7000000000001,0.3,0
True,20,20.6532258064516,20,5.71259835072915,99.2000000000001,0.8,0,0.2,0.8,14,0,6260,cluster,0.0192,5,4.853,5,1.31430247660118,7,7.411,7,4.52681775643774,True,5,5.5616850551655,4,3.48941031151018,99.7000000000001,0.3,0
True,19,19.9859437751004,19,5.5157499219651,99.6000000000001,0.3,0.1,0.2,0.8,15,0,6260,cluster,0.0192,5,4.678,5,1.300890464259,8,7.341,7,4.43652104694658,True,5,5.01809045226131,4,2.86122480922136,99.5000000000001,0.5,0
True,18,19.4959677419355,18,5.46635455564233,99.2000000000001,0.8,0,0.2,0.8,16,0,6260,cluster,0.0192,5,4.589,4,1.24260975370387,8,7.658,7,4.75594743452869,True,5,5.02304609218437,4,2.97290198835153,99.8000000000001,0.2,0
True,18,18.8398398398398,18,5.22184277974651,99.9000000000001,0.1,0,0.2,0.8,17,0,6260,cluster,0.0192,4,4.489,4,1.19158675722752,7,7.858,7,4.56309500229833,True,5,4.74623871614845,4,2.755644957643,99.7000000000001,0.3,0
True,17,18.1891891891892,17,5.02139997420482,99.9000000000001,0.1,0,0.2,0.8,18,0,6260,cluster,0.0192,4,4.314,4,1.15646184545795,7,8.074,7,4.64742122041891,True,5,4.31663326653307,4,2.19991434697891,99.8000000000001,0.2,0
True,16,17.343,17,4.75534972425793,100,0,0,0.2,0.8,19,0,6260,cluster,0.0192,4,4.236,4,1.12619003724949,8,8.369,8,5.04012291516784,True,4,4.13613613613614,4,1.97417903655009,99.9000000000001,0.1,0
True,16,16.5405405405405,16,4.82072063654011,99.9000000000001,0.1,0,0.2,0.8,20,0,6260,cluster,0.0192,4,4.12,4,1.0571660229122,8,8.754,8,5.23769834946611,True,4,3.972,4,1.86740890005376,100,0,0
True,15,16.119,15,4.37479588095262,100,0,0,0.2,0.8,21,0,6260,cluster,0.0192,4,4.015,4,1.01822148867523,9,8.866,8,5.06873199133669,True,4,3.79237713139418,3,1.49154153635176,99.7000000000001,0.3,0
True,15,15.389,15,4.13856001527101,100,0,0,0.2,0.8,22,0,6260,cluster,0.0192,4,3.942,4,0.998316583053692,9,8.97,9,5.13313744214978,True,4,3.60960960960961,3,1.32041328340287,99.9000000000001,0.1,0
True,14,14.9379379379379,14,3.92626638422204,99.9000000000001,0.1,0,0.2,0.8,23,0,6260,cluster,0.0192,4,3.947,4,0.99307149792953,10,9.347,9,5.25933370304642,True,4,3.50952858575727,3,1.21638738617887,99.7000000000001,0.3,0
True,14,14.606,14,3.59064952341495,100,0,0,0.2,0.8,24,0,6260,cluster,0.0192,4,3.871,4,0.946762377790753,10,9.428,9,5.28855519021973,True,4,3.48948948948949,3,1.15714243646057,99.9000000000001,0.1,0
True,13,13.892,13,3.67183006142714,100,0,0,0.2,0.8,25,0,6260,cluster,0.0192,4,3.727,4,0.941525889182024,10,9.642,9,5.52483809717534,True,4,3.34403209628887,3,1.06036319309789,99.7000000000001,0.3,0
True,13,13.464,13,3.4168265978829,100,0,0,0.2,0.8,26,0,6260,cluster,0.0192,4,3.661,4,0.91655823601122,11,9.539,9,5.51982599363422,True,4,3.29889669007021,3,0.968370803151492,99.7000000000001,0.3,0
True,12,12.968,13,3.08917076251864,100,0,0,0.2,0.8,27,0,6260,cluster,0.0192,4,3.641,4,0.897841300007969,12,10.334,10,5.68563488099614,True,4,3.1929648241206,3,0.877954883611413,99.5000000000001,0.5,0
True,12,12.605,12,2.93444628507662,100,0,0,0.2,0.8,28,0,6260,cluster,0.0192,4,3.617,4,0.870810541966506,12,10.296,10,5.91966080109325,True,4,3.14744232698094,3,0.877288369113341,99.7000000000001,0.3,0
True,11,12.223,12,2.8190904561578,100,0,0,0.2,0.8,29,0,6260,cluster,0.0192,3,3.529,3,0.866694294431433,8,10.598,10,6.21630082927138,True,4,3.08508508508508,3,0.847635684726516,99.9000000000001,0.1,0
True,11,11.774,11,2.71715365778235,100,0,0,0.2,0.8,30,0,6260,cluster,0.0192,3,3.526,3,0.867942394401841,8,10.842,10,6.17276566864481,True,4,3.00200400801603,3,0.776661056560404,99.8000000000001,0.2,0
True,11,11.446,11,2.74391763724788,100,0,0,0.2,0.8,31,0,6260,cluster,0.0192,3,3.45,3,0.841130192063036,8,10.83,10,6.14272740726788,True,4,2.98793969849246,3,0.755452725512544,99.5000000000001,0.5,0
True,10,11.076,11,2.46540544332976,100,0,0,0.2,0.8,32,0,6260,cluster,0.0192,3,3.429,3,0.837232942495695,8,10.868,10,6.04306015194289,True,4,2.94763343403827,3,0.738303857958718,99.3000000000001,0.7,0
True,10,10.745,10,2.23472034044531,100,0,0,0.2,0.8,33,0,6260,cluster,0.0192,3,3.364,3,0.838751453053883,8,10.834,10,6.39753421249156,True,4,2.90040241448692,3,0.687001942536188,99.4000000000001,0.6,0
True,10,10.589,10,2.37362149467854,100,0,0,0.2,0.8,34,0,6260,cluster,0.0192,3,3.32,3,0.798498591107085,9,11.021,10.5,6.22515533942728,True,4,2.89336016096579,3,0.659778769902197,99.4000000000001,0.6,0
True,10,10.189,10,2.15343423396211,100,0,0,0.2,0.8,35,0,6260,cluster,0.0192,3,3.25,3,0.794669742723353,9,11.022,10,6.20689262030527,True,4,2.85270541082164,3,0.661985002608169,99.8000000000001,0.2,0
True,9,9.893,10,2.22475863859431,100,0,0,0.2,0.8,36,0,6260,cluster,0.0192,3,3.247,3,0.768108716263525,10,11.411,11,6.42464621594061,True,4,2.81369587109768,3,0.666062467511467,99.3000000000001,0.7,0
True,9,9.706,9,2.00039096178722,100,0,0,0.2,0.8,37,0,6260,cluster,0.0192,3,3.197,3,0.773428083276008,10,11.668,11,6.95081117568302,True,4,2.78413654618474,3,0.64828268462644,99.6000000000001,0.4,0
True,9,9.421,9,1.95083546205209,100,0,0,0.2,0.8,38,0,6260,cluster,0.0192,3,3.189,3,0.781843334690525,10,11.639,11,6.9337348521558,True,4,2.76305220883534,3,0.666224995224728,99.6000000000001,0.4,0
True,9,9.261,9,1.76942900394449,100,0,0,0.2,0.8,39,0,6260,cluster,0.0192,3,3.142,3,0.757519636709175,10,11.512,11,6.7475814926535,True,4,2.75200803212851,3,0.646077121187425,99.6000000000001,0.4,0
True,9,9.049,9,1.77893198296056,100,0,0,0.2,0.8,40,0,6260,cluster,0.0192,3,3.108,3,0.733713840676322,10,11.784,11,7.04991801370768,True,4,2.72507552870091,3,0.613662522216863,99.3000000000001,0.7,0
True,8,8.881,9,1.70024674679883,100,0,0,0.2,0.8,41,0,6260,cluster,0.0192,3,3.088,3,0.757796806538534,11,11.749,11,6.98441114196465,True,4,2.68346774193548,3,0.616154233355576,99.2000000000001,0.8,0
True,8,8.643,8,1.60485232965529,100,0,0,0.2,0.8,42,0,6260,cluster,0.0192,3,3.061,3,0.737074623087785,11,12.051,11,7.19335797802389,True,4,2.6979797979798,3,0.620114000268702,99.0000000000001,1,0
True,8,8.543,8,1.56081741404945,100,0,0,0.2,0.8,43,0,6260,cluster,0.0192,3,3.01,3,0.723809367167903,12,12.016,11,7.27225852125734,True,4,2.62651821862348,3,0.580716804262716,98.8000000000001,1.2,0
True,8,8.265,8,1.52340900614379,100,0,0,0.2,0.8,44,0,6260,cluster,0.0192,3,3.001,3,0.709224224064576,12,12.272,11,7.35731037812053,True,4,2.61094224924012,3,0.601081281440272,98.7000000000001,1.3,0
True,8,8.147,8,1.42597019604198,100,0,0,0.2,0.8,45,0,6260,cluster,0.0192,3,2.985,3,0.718870642049041,12,12.458,12,7.14088481912431,True,4,2.58282828282828,3,0.584918263139062,99.0000000000001,1,0
True,8,8.058,8,1.48950864381513,100,0,0,0.2,0.8,46,0,6260,cluster,0.0192,3,2.928,3,0.728571204481758,13,12.537,12,7.64490882875656,True,4,2.58953722334004,3,0.555321056667769,99.4000000000001,0.6,0
True,8,8.041,8,1.39832721492503,100,0,0,0.2,0.8,47,0,6260,cluster,0.0192,3,2.923,3,0.706449573571957,12,12.538,12,7.55185778467789,True,3,2.54233870967742,3,0.561016659046206,99.2000000000001,0.8,0
True,7,7.795,8,1.3910337882309,100,0,0,0.2,0.8,48,0,6260,cluster,0.0192,3,2.947,3,0.692958151694603,13,12.808,12,7.44158155233147,True,3,2.55161943319838,3,0.572980884528713,98.8000000000001,1.2,0
True,7,7.718,8,1.29941371394949,100,0,0,0.2,0.8,49,0,6260,cluster,0.0192,3,2.864,3,0.715195078282842,13,12.34,12,7.35652091684649,True,3,2.53838383838384,3,0.561420829340692,99.0000000000001,1,0
True,7,7.567,7,1.30288564348526,100,0,0,0.2,0.8,50,0,6260,cluster,0.0192,3,2.845,3,0.694964027846046,13,12.439,12,7.42336035768169,True,3,2.51836734693878,2,0.544611252249377,98.0000000000001,2,0
False,,34.6175115207373,35,5.57861843732139,21.7,78.2000000000001,0.1,0.3,0.7,1,0,6260,cluster,0.0192,,21.1595744680851,19,8.26335565175754,,4.36595744680851,3,4.345958092627,False,,29.0470852017937,28,12.4802993822212,44.6,55.3,0.1
False,,33.7361419068736,35,5.77892817360956,45.1,54.8,0.1,0.3,0.7,2,0,6260,cluster,0.0192,27,16.550518134715,15,7.30772798704034,4,3.92098445595855,3,3.91062390696514,True,32,26.0689655172414,24,12.2477050193165,72.5000000000001,27.5,0
True,40,32.572402044293,33,6.0987994061218,58.7,41.3,0,0.3,0.7,3,0,6260,cluster,0.0192,20,13.3495575221239,12,6.60613986190194,4,3.56194690265487,3,3.51427729158307,True,23,22.8119047619048,20,12.1475198797543,84.0000000000001,16,0
True,36,31.3165467625899,31,6.43488242442382,69.5000000000001,30.4,0.1,0.3,0.7,4,0,6260,cluster,0.0192,15,11.1089211618257,10,5.45155610641002,3,4.06327800829876,3,3.72904102029062,True,19,20.3241758241758,18,11.8533793638233,91.0000000000001,8.90000000000001,0.1
True,33,30.0762388818297,30,6.50065246134882,78.7000000000001,21.2,0.1,0.3,0.7,5,0,6260,cluster,0.0192,11,9.12537917087968,8,3.88490285007367,3,4.13346814964611,3,3.52864662745974,True,15,17.8098223615465,15,11.2970431798742,95.7000000000001,4.3,0
True,31,29.3527315914489,29,6.89902044041185,84.2000000000001,15.8,0,0.3,0.7,6,0,6260,cluster,0.0192,9,8.13453815261044,8,3.2378862731141,4,4.4206827309237,4,3.54131296637933,True,13,15.469387755102,13,10.3827801727164,98.0000000000001,2,0
True,28,28.0043859649123,27,6.6731313877143,91.2000000000001,8.70000000000001,0.1,0.3,0.7,7,0,6260,cluster,0.0192,8,7.197,7,2.61575820748019,4,4.632,4,3.5415499431746,True,11,13.0422960725076,11,8.74445435339017,99.3000000000001,0.7,0
True,27,26.8100436681223,26,6.53299883646245,91.6000000000001,8.40000000000001,0,0.3,0.7,8,0,6260,cluster,0.0192,7,6.58658658658659,6,2.22917686372123,4.5,4.95595595595596,4,3.49346050906411,True,9,11.930303030303,9,9.58419315821792,99.0000000000001,1,0
True,25,25.5991561181435,25,6.70424634982091,94.8000000000001,5.2,0,0.3,0.7,9,0,6260,cluster,0.0192,6,6.13,6,1.93832401832098,5,5.505,5,3.97969534009828,True,7,10.2134268537074,8,7.3844838196536,99.8000000000001,0.2,0
True,24,24.9432404540764,24,6.70596350784888,96.9000000000001,3.1,0,0.3,0.7,10,0,6260,cluster,0.0192,6,5.808,6,1.82623547222148,5,5.854,5,3.99833515353578,True,6,9.23795180722892,7,6.94286821840074,99.6000000000001,0.4,0
True,23,23.8348717948718,23,6.37450163835649,97.5000000000001,2.5,0,0.3,0.7,11,0,6260,cluster,0.0192,5,5.461,5,1.60887507283816,5,5.86,5,3.77708882606697,True,6,7.96092184368738,6,5.90637337499022,99.8000000000001,0.2,0
True,22,22.7294832826748,22,6.22043337105077,98.7000000000001,1.3,0,0.3,0.7,12,0,6260,cluster,0.0192,5,5.263,5,1.58108538668852,6,6.243,6,3.92886128541083,True,5,7.00601805416249,6,5.20916212088663,99.7000000000001,0.3,0
True,21,21.8072653884965,21,5.82681332036961,99.1000000000001,0.9,0,0.3,0.7,13,0,6260,cluster,0.0192,5,5.023,5,1.44722873105809,6,6.755,6,4.0739385120544,True,5,6.17953861584754,5,4.11627181667703,99.7000000000001,0.3,0
True,19,20.4304435483871,20,5.48524419105685,99.2000000000001,0.8,0,0.3,0.7,14,0,6260,cluster,0.0192,5,4.853,5,1.31430247660118,7,7.417,7,4.53421558816958,True,5,5.50651955867603,4,3.43549348264211,99.7000000000001,0.3,0
True,19,19.802407221665,19,5.3194891782973,99.7000000000001,0.2,0.1,0.3,0.7,15,0,6260,cluster,0.0192,5,4.678,5,1.300890464259,8,7.356,7,4.43545533175569,True,5,4.98693467336683,4,2.76569621043161,99.5000000000001,0.5,0
True,19,19.4347389558233,19,5.37889282139594,99.6000000000001,0.4,0,0.3,0.7,16,0,6260,cluster,0.0192,5,4.588,4,1.24187600025123,8,7.671,7,4.77040449018739,True,5,5.04809619238477,4,3.20002683210906,99.8000000000001,0.2,0
True,18,18.751,18,5.10578093928833,100,0,0,0.3,0.7,17,0,6260,cluster,0.0192,4,4.489,4,1.18990713923398,7,7.862,7,4.55400439174141,True,5,4.70912738214644,4,2.63866150622922,99.7000000000001,0.3,0
True,17,18.1673346693387,17,4.94022943231468,99.8000000000001,0.2,0,0.3,0.7,18,0,6260,cluster,0.0192,4,4.315,4,1.1574865010012,7,8.072,7,4.64357793086323,True,5,4.31062124248497,4,2.18844373626631,99.8000000000001,0.2,0
True,16,17.1351351351351,16,4.47110137485844,99.9000000000001,0.1,0,0.3,0.7,19,0,6260,cluster,0.0192,4,4.235,4,1.12328758561644,8,8.379,8,5.03620482109296,True,4,4.14514514514515,4,2.08861587426319,99.9000000000001,0.1,0
True,16,16.423,16,4.71190736326596,100,0,0,0.3,0.7,20,0,6260,cluster,0.0192,4,4.12,4,1.0571660229122,8,8.76,8,5.23912206385765,True,4,3.978,4,1.90355351907951,100,0,0
True,15,16.029,15,4.24807709440401,100,0,0,0.3,0.7,21,0,6260,cluster,0.0192,4,4.012,4,1.01383233327804,9,8.863,8,5.06579026411477,True,4,3.79037111334002,3,1.50531907556033,99.7000000000001,0.3,0
True,15,15.355,15,3.9778103273032,100,0,0,0.3,0.7,22,0,6260,cluster,0.0192,4,3.942,4,0.998316583053692,9,8.976,9,5.13901002139517,True,4,3.60860860860861,3,1.30984031378393,99.9000000000001,0.1,0
True,14,14.945,14,4.01720985262159,100,0,0,0.3,0.7,23,0,6260,cluster,0.0192,4,3.946,4,0.992513979750411,10,9.344,9,5.25030132468604,True,4,3.50952858575727,3,1.2408782433744,99.7000000000001,0.3,0
True,14,14.512,14,3.5022644103494,100,0,0,0.3,0.7,24,0,6260,cluster,0.0192,4,3.871,4,0.946762377790753,10,9.434,9,5.2920359031284,True,4,3.48748748748749,3,1.15278901630338,99.9000000000001,0.1,0
True,13,13.83,13,3.52946171533281,100,0,0,0.3,0.7,25,0,6260,cluster,0.0192,4,3.726,4,0.941766425394322,10,9.638,9,5.52240491090612,True,4,3.33801404212638,3,1.03938936812878,99.7000000000001,0.3,0
True,13,13.423,13,3.34904031029786,100,0,0,0.3,0.7,26,0,6260,cluster,0.0192,4,3.661,4,0.91655823601122,11,9.545,9,5.51978033983237,True,4,3.29789368104313,3,0.973328145986491,99.7000000000001,0.3,0
True,12,12.913,13,2.98252091358971,100,0,0,0.3,0.7,27,0,6260,cluster,0.0192,4,3.641,4,0.897841300007969,12,10.336,10,5.68393384901689,True,4,3.18994974874372,3,0.863031642273482,99.5000000000001,0.5,0
True,12,12.559,12,2.85561184337087,100,0,0,0.3,0.7,28,0,6260,cluster,0.0192,4,3.617,4,0.869661428373134,12,10.289,10,5.90622375126443,True,4,3.14944834503511,3,0.87923338803852,99.7000000000001,0.3,0
True,11,12.202,12,2.76173785866798,100,0,0,0.3,0.7,29,0,6260,cluster,0.0192,3,3.529,3,0.866694294431433,8,10.605,10,6.22117151346915,True,4,3.08208208208208,3,0.835444334773882,99.9000000000001,0.1,0
True,11,11.734,11,2.67268479248863,100,0,0,0.3,0.7,30,0,6260,cluster,0.0192,3,3.526,3,0.867942394401841,8,10.839,10,6.16271685216837,True,4,3.00200400801603,3,0.776661056560404,99.8000000000001,0.2,0
True,11,11.366,11,2.63591426264209,100,0,0,0.3,0.7,31,0,6260,cluster,0.0192,3,3.45,3,0.841130192063036,8,10.832,10,6.14147995193341,True,4,2.98793969849246,3,0.755452725512544,99.5000000000001,0.5,0
True,10,11.072,11,2.46105993425597,100,0,0,0.3,0.7,32,0,6260,cluster,0.0192,3,3.429,3,0.837232942495695,8,10.869,10,6.04217171222401,True,4,2.9496475327291,3,0.741166425527193,99.3000000000001,0.7,0
True,10,10.741,10,2.24497639185805,100,0,0,0.3,0.7,33,0,6260,cluster,0.0192,3,3.364,3,0.838751453053883,8,10.839,10,6.40320849262305,True,4,2.90040241448692,3,0.687001942536188,99.4000000000001,0.6,0
True,10,10.544,10,2.28737054278488,100,0,0,0.3,0.7,34,0,6260,cluster,0.0192,3,3.32,3,0.798498591107085,9,11.016,10,6.22717785196472,True,4,2.89336016096579,3,0.659778769902197,99.4000000000001,0.6,0
True,10,10.129,10,2.06841944489023,100,0,0,0.3,0.7,35,0,6260,cluster,0.0192,3,3.25,3,0.794669742723353,9,11.026,10,6.20848806071172,True,4,2.85270541082164,3,0.661985002608169,99.8000000000001,0.2,0
True,9,9.875,10,2.1613363921426,100,0,0,0.3,0.7,36,0,6260,cluster,0.0192,3,3.247,3,0.768108716263525,10,11.421,11,6.43612919385557,True,4,2.81369587109768,3,0.666062467511467,99.3000000000001,0.7,0
True,9,9.715,9,1.96310341041933,100,0,0,0.3,0.7,37,0,6260,cluster,0.0192,3,3.197,3,0.773428083276008,10,11.669,11,6.95193778740863,True,4,2.78313253012048,3,0.647172275613934,99.6000000000001,0.4,0
True,9,9.412,9,1.93965357731735,100,0,0,0.3,0.7,38,0,6260,cluster,0.0192,3,3.189,3,0.781843334690525,10,11.647,11,6.93140613440015,True,4,2.76305220883534,3,0.666224995224728,99.6000000000001,0.4,0
True,9,9.304,9,1.81922620913398,100,0,0,0.3,0.7,39,0,6260,cluster,0.0192,3,3.142,3,0.757519636709175,10,11.513,11,6.74950598192194,True,4,2.75200803212851,3,0.646077121187425,99.6000000000001,0.4,0
True,9,9.043,9,1.74388961806646,100,0,0,0.3,0.7,40,0,6260,cluster,0.0192,3,3.108,3,0.733713840676322,10,11.789,11,7.05184224157064,True,4,2.72507552870091,3,0.613662522216863,99.3000000000001,0.7,0
True,8,8.869,9,1.72853666434936,100,0,0,0.3,0.7,41,0,6260,cluster,0.0192,3,3.088,3,0.757796806538534,11,11.754,11,6.98609218376053,True,4,2.68346774193548,3,0.616154233355576,99.2000000000001,0.8,0
