outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,42,28.7635239567233,26,12.0228285668185,64.7,35.3,0,4,4.4689378757515,4,1.86480349052248,1,2.35771543086172,2,2.47983765209415,0.1,4,0,107060,cluster,0.028231366,True,30,19.3410475030451,16,13.6422226775857,82.1000000000001,17.9,0
True,34,27.0124653739612,24,11.9783326900172,72.2000000000001,27.8,0,3,3.731,3,1.31553753272189,1,2.504,2,2.64499224951605,0.1,5,0,107060,cluster,0.028231366,True,24,17.9293849658314,14,13.4695988523638,87.8000000000001,12.2,0
True,26,23.964590964591,21,11.2782529853012,81.9000000000001,18.1,0,3,3.371,3,1.01948957817135,2,2.716,2,2.75451338715208,0.1,6,0,107060,cluster,0.028231366,True,15,14.0032608695652,10,11.0793084767621,92.0000000000001,8.00000000000001,0
True,24,22.7421602787456,19,11.0313016566097,86.1,13.9,0,3,3.12,3,0.881816307401944,2,2.753,2,2.78208393115664,0.1,7,0,107060,cluster,0.028231366,True,12,13.2231491136601,9,10.8011820158826,95.9000000000001,4.1,0
True,20,21.2275249722531,18,10.6620135084344,90.1000000000001,9.90000000000001,0,3,2.927,3,0.774384271534488,2,2.943,2,3.14193427684285,0.1,8,0,107060,cluster,0.028231366,True,9,11.4708886618999,8,10.0286576258323,97.9000000000001,2.1,0
True,17,19.1566265060241,16,9.83269700286229,91.3000000000001,8.70000000000001,0,3,2.761,3,0.738836247080502,3,2.87,2,3.03300181338554,0.1,9,0,107060,cluster,0.028231366,True,6,10.2724489795918,7,9.11973953052058,98.0000000000001,2,0
True,15,17.7537796976242,15,9.59469468297237,92.6000000000001,7.40000000000001,0,3,2.677,3,0.708992947778749,3,3.096,2,3.12870324575534,0.1,10,0,107060,cluster,0.028231366,True,5,9.1314459049545,6,9.07428683308924,98.9000000000001,1.1,0
True,14,16.884375,13,9.94894077407448,96.0000000000001,4,0,3,2.551,3,0.65528543399041,3,3.079,2,3.18131403668358,0.1,11,0,107060,cluster,0.028231366,True,5,7.97076612903226,5,7.93370668933514,99.2000000000001,0.8,0
True,12,15.0791878172589,12,8.7170888442782,98.5000000000001,1.5,0,2,2.455,2,0.638729207097969,1,2.995,2,3.21977871910478,0.1,12,0,107060,cluster,0.028231366,True,5,7.17352056168505,4,7.57052968437046,99.7000000000001,0.3,0
True,11,13.5636363636364,11,7.87346206942522,99.0000000000001,1,0,2,2.364,2,0.597916382113753,1,3.037,2,3.05411705735062,0.1,13,0,107060,cluster,0.028231366,True,5,6.2894472361809,4,6.37793299923207,99.5000000000001,0.5,0
True,11,12.4483805668016,11,7.47833357680293,98.8000000000001,1.2,0,2,2.274,2,0.617190408220996,1,3,2,3.27200244498686,0.1,14,0,107060,cluster,0.028231366,True,4,5.40301507537688,4,4.58744090151561,99.5000000000001,0.5,0
True,10,10.9879396984925,10,6.62156180064649,99.5000000000001,0.5,0,2,2.243,2,0.563871439248345,1,3.02,2,3.32619903192819,0.1,15,0,107060,cluster,0.028231366,True,4,5.22613065326633,4,4.98844097084582,99.5000000000001,0.5,0
True,9,9.80861723446894,9,5.18151929226707,99.8000000000001,0.2,0,2,2.155,2,0.57356342282262,2,3.027,2,3.33200705281366,0.1,16,0,107060,cluster,0.028231366,True,4,4.58090452261307,4,4.03978172278757,99.5000000000001,0.5,0
True,6,8.89579158316633,8,4.66225649185467,99.8000000000001,0.2,0,2,2.127,2,0.541175572249894,2,3.172,2,3.46964205646634,0.1,17,0,107060,cluster,0.028231366,True,4,4.33266331658292,3,3.75330854947322,99.5000000000001,0.5,0
True,6,7.88688688688689,7,4.04556359522641,99.9000000000001,0.1,0,2,2.04304304304304,2,0.543548152184231,2,3.0960960960961,2,3.26947461207665,0.1,18,0,107060,cluster,0.028231366,True,4,3.90070210631896,3,2.8115625835127,99.7000000000001,0.3,0
True,6,7.225,6,3.71811444148778,100,0,0,2,2.064,2,0.49588708392133,2,3.272,2,3.39735426471836,0.1,19,0,107060,cluster,0.028231366,True,4,3.72837022132797,3,2.50445477541342,99.4000000000001,0.6,0
True,5,6.5,6,2.34392832654926,100,0,0,2,2.00600600600601,2,0.496195701450649,2,3.29429429429429,2,3.54316687568995,0.1,20,0,107060,cluster,0.028231366,True,4,3.46270161290323,3,1.6234856342184,99.2000000000001,0.8,0
False,,33.0451127819549,32,10.5409082526977,26.6,73.3000000000001,0.1,,13.3243243243243,11,7.54217599385327,,2.16839916839917,1,2.82304139502124,0.2,1,0,107060,cluster,0.028231366,False,,25.6413994169096,23,13.5806512302448,34.3,65.6000000000001,0.1
False,,31.8466522678186,31,11.2566862598612,46.3,53.6,0.1,37,8.49316628701595,7,6.02911113604648,1,1.91457858769932,1,2.29453976856335,0.2,2,0,107060,cluster,0.028231366,False,,23.5272407732865,21,13.2993008106723,56.9,43.1,0
True,45,30.4667774086379,29,11.5923158439059,60.2000000000001,39.8,0,5,5.75,5,3.39473632170122,1,2.24795918367347,2,2.38762667542293,0.2,3,0,107060,cluster,0.028231366,True,36,20.7736625514403,18,13.1965023383353,72.9,27.1,0
True,36,29.2010869565217,27,12.139488157726,73.6000000000001,26.4,0,4,4.46693386773547,4,1.85561186902115,1,2.36372745490982,2,2.4761319416891,0.2,4,0,107060,cluster,0.028231366,True,25,20.1867612293144,17,13.3340643295081,84.6000000000001,15.4,0
True,31,27.2081784386617,26,11.4358848469779,80.7000000000001,19.3,0,3,3.728,3,1.2907424220192,1,2.496,2,2.63779908256865,0.2,5,0,107060,cluster,0.028231366,True,20,17.8633333333333,15,12.7336034002774,90.0000000000001,10,0
True,24,23.6943793911007,21,11.4135192969263,85.4000000000001,14.6,0,3,3.371,3,1.01948957817135,2,2.719,2,2.75790482069269,0.2,6,0,107060,cluster,0.028231366,True,14,14.470525187567,10,11.7314739332249,93.3000000000001,6.7,0
True,22,22.7550111358575,19,11.1421320852529,89.8,10.2,0,3,3.12,3,0.881816307401944,2,2.754,2,2.78307096567802,0.2,7,0,107060,cluster,0.028231366,True,11,13.6473029045643,10,11.4882261119246,96.4000000000001,3.6,0
True,20,21.3571428571429,19,10.5691628702104,93.8000000000001,6.2,0,3,2.927,3,0.774384271534488,2,2.952,2,3.14415266804906,0.2,8,0,107060,cluster,0.028231366,True,7,11.7413793103448,8,10.1732981703785,98.6000000000001,1.4,0
True,17,19.4905063291139,16,10.3845326069665,94.8000000000001,5.2,0,3,2.759,3,0.732747569085016,3,2.871,2,3.03222014372308,0.2,9,0,107060,cluster,0.028231366,True,6,10.3971631205674,7,9.33559344776881,98.7000000000001,1.3,0
True,15,18.1538461538462,15,10.3064898296339,96.2000000000001,3.8,0,3,2.677,3,0.708992947778749,3,3.098,2,3.12832159472136,0.2,10,0,107060,cluster,0.028231366,True,5,9.16431451612903,6,8.80113037632551,99.2000000000001,0.8,0
True,14,16.6598778004073,14,9.21746765465986,98.2000000000001,1.8,0,3,2.551,3,0.65528543399041,3,3.081,2,3.18126374260293,0.2,11,0,107060,cluster,0.028231366,True,5,7.93480441323972,5,7.66374328708704,99.7000000000001,0.3,0
True,12,14.9223007063572,12,8.53585168748061,99.1000000000001,0.9,0,2,2.455,2,0.638729207097969,1,2.997,2,3.22350601054194,0.2,12,0,107060,cluster,0.028231366,True,5,6.71658291457286,4,6.51693398190685,99.5000000000001,0.5,0
True,11,13.3893360160966,11,7.68666611592025,99.4000000000001,0.6,0,2,2.364,2,0.597916382113753,1,3.038,2,3.0552505625562,0.2,13,0,107060,cluster,0.028231366,True,5,6.01809045226131,4,5.58134674872533,99.5000000000001,0.5,0
True,11,12.3350050150451,11,6.87253983154579,99.7000000000001,0.3,0,2,2.274,2,0.617190408220996,1,3.004,2,3.27536013287089,0.2,14,0,107060,cluster,0.028231366,True,4,5.46030150753769,4,4.81571776556054,99.5000000000001,0.5,0
True,10,10.9207622868606,10,5.99554667737177,99.7000000000001,0.3,0,2,2.243,2,0.563871439248345,1,3.021,2,3.32694439388457,0.2,15,0,107060,cluster,0.028231366,True,4,4.95879396984925,4,3.90403869646309,99.5000000000001,0.5,0
True,8,9.5965965965966,9,4.51717093562886,99.9000000000001,0.1,0,2,2.155,2,0.57356342282262,2,3.029,2,3.33409043068721,0.2,16,0,107060,cluster,0.028231366,True,4,4.34437751004016,4,2.87435666174745,99.6000000000001,0.4,0
True,6,9.017,8,5.02301811663068,100,0,0,2,2.127,2,0.541175572249894,2,3.175,2,3.46819477538387,0.2,17,0,107060,cluster,0.028231366,True,4,4.39839034205231,3,4.33833659494205,99.4000000000001,0.6,0
True,6,7.91491491491492,7,4.18225525605439,99.9000000000001,0.1,0,2,2.04304304304304,2,0.543548152184231,2,3.0970970970971,2,3.26990425783952,0.2,18,0,107060,cluster,0.028231366,True,4,3.87863590772317,3,3.24281706737087,99.7000000000001,0.3,0
True,6,7.149,6,3.18194893107982,100,0,0,2,2.064,2,0.49588708392133,2,3.275,2,3.39961394867123,0.2,19,0,107060,cluster,0.028231366,True,4,3.60160965794769,3,1.65306782192705,99.4000000000001,0.6,0
True,5,6.507,6,2.51275764848105,100,0,0,2,2.00600600600601,2,0.496195701450649,2,3.2962962962963,2,3.54695322403183,0.2,20,0,107060,cluster,0.028231366,True,4,3.45362903225806,3,1.68839341209205,99.2000000000001,0.8,0
