iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,imported_cases,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
PER,South America,La Liberdad,2020-03-25,6,1,1,0,3.374426348,0.562404391,0.562404391,0,305,39,1.715333393,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-26,9,3,1,0,5.061639521,1.687213174,0.562404391,0,350,45,1.968415369,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-27,9,0,2,1,5.061639521,0,1.124808783,0.562404391,382,32,2.148384775,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-28,10,1,2,0,5.624043913,0.562404391,1.124808783,0,414,32,2.32835418,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-29,13,3,2,0,7.311257086,1.687213174,1.124808783,0,481,67,2.705165122,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-30,15,2,2,0,8.436065869,1.124808783,1.124808783,0,511,30,2.873886439,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-31,19,4,2,0,10.68568343,2.249617565,1.124808783,0,549,38,3.087600108,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-01,32,13,3,1,17.99694052,7.311257086,1.687213174,0.562404391,592,43,3.329433996,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-02,34,2,3,0,19.1217493,1.124808783,1.687213174,0,627,35,3.526275533,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-03,44,10,4,1,24.74579322,5.624043913,2.249617565,0.562404391,658,31,3.700620894,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-04,50,6,4,0,28.12021956,3.374426348,2.249617565,0,678,19,3.813101773,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-05,50,0,4,0,28.12021956,0,2.249617565,0,737,60,4.144920364,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-06,56,6,5,1,31.49464591,3.374426348,2.812021956,0.562404391,775,38,4.358634032,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-07,58,2,5,0,32.61945469,1.124808783,2.812021956,0,819,43,4.606091964,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-08,82,24,5,0,46.11716008,13.49770539,2.812021956,0,1504,685,8.458562044,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-09,96,14,6,1,53.99082156,7.873661478,3.374426348,0.562404391,1840,337,10.3482408,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-10,101,5,6,0,56.80284352,2.812021956,3.374426348,0,2128,288,11.96796545,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-11,108,7,6,0,60.73967426,3.936830739,3.374426348,0,2471,343,13.89701251,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-12,110,2,6,0,61.86448304,1.124808783,3.374426348,0,2881,410,16.20287051,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-13,115,5,6,0,64.67650499,2.812021956,3.374426348,0,3284,403,18.46936021,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-14,166,51,7,1,93.35912895,28.68262395,3.936830739,0.562404391,3857,573,21.69193737,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-15,184,18,7,0,103.482408,10.12327904,3.936830739,0,4129,272,23.22167731,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-16,193,9,9,2,108.5440475,5.061639521,5.061639521,1.124808783,4588,459,25.80311347,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-17,194,1,16,7,109.1064519,0.562404391,8.99847026,3.936830739,4818,230,27.09664357,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-18,211,17,16,0,118.6673266,9.560874651,8.99847026,0,5100,283,28.68262395,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-19,232,21,17,1,130.4778188,11.81049222,9.560874651,0.562404391,5399,298,30.36421308,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-20,253,21,17,0,142.288311,11.81049222,9.560874651,0,5561,162,31.2753082,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-21,303,50,17,0,170.4085305,28.12021956,9.560874651,0,5853,293,32.91752902,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-22,318,15,17,0,178.8445964,8.436065869,9.560874651,0,6411,557,36.05574552,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-23,391,73,17,0,219.900117,41.05552056,9.560874651,0,6974,563,39.22208225,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-24,410,19,23,6,230.5858004,10.68568343,12.935301,3.374426348,7472,498,42.02285611,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-25,481,71,23,0,270.5165122,39.93071178,12.935301,0,8225,754,46.25776118,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-26,503,22,23,0,282.8894088,12.37289661,12.935301,0,8778,553,49.36785746,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-27,553,50,23,0,311.0096284,28.12021956,12.935301,0,9037,259,50.82448484,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-28,585,32,23,0,329.0065689,17.99694052,12.935301,0,10102,1065,56.8140916,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-29,615,30,23,0,345.8787006,16.87213174,12.935301,0,11190,1088,62.93305138,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-04-30,668,53,23,0,375.6861334,29.80743274,12.935301,0,12025,835,67.62912805,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-01,720,52,23,0,404.9311617,29.24502835,12.935301,0,12945,921,72.80324845,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-02,798,78,23,0,448.7987042,43.86754252,12.935301,0,13443,498,75.60402232,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-03,879,81,23,0,494.3534599,45.55475569,12.935301,0,14183,740,79.76581481,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-04,965,86,23,0,542.7202376,48.36677765,12.935301,0,14578,395,81.98731216,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-05,1062,97,46,23,597.2734635,54.55322595,25.870602,12.935301,15378,801,86.48654729,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-06,1119,57,46,0,629.3305138,32.0570503,25.870602,0,16247,869,91.37384145,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-07,1206,87,67,21,678.2596959,48.92918204,37.68109421,11.81049222,16950,703,95.32754432,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-08,1275,69,66,0,717.0655988,38.805903,37.11868982,0,17905,956,100.6985063,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-09,1394,119,66,0,783.9917214,66.92612256,37.11868982,0,18715,810,105.2539818,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-10,1449,55,66,0,814.9239629,30.93224152,37.11868982,0,19111,395,107.4811032,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-11,1470,21,66,0,826.7344551,11.81049222,37.11868982,0,19412,301,109.1739404,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-12,1566,96,66,0,880.7252767,53.99082156,37.11868982,0,20145,733,113.2963646,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-13,1623,57,66,0,912.782327,32.0570503,37.11868982,0,20947,802,117.8068478,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-14,1711,88,66,0,962.2739134,49.49158643,37.11868982,0,22238,1291,125.0674885,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-15,1834,123,66,0,1031.449654,69.17574012,37.11868982,0,22925,687,128.9312067,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-16,2015,181,66,0,1133.244848,101.7951948,37.11868982,0,23878,953,134.2909205,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-17,2122,107,66,0,1193.422118,60.17726986,37.11868982,0,24642,764,138.5876901,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-18,2324,202,66,0,1307.027805,113.605687,37.11868982,0,25042,399,140.8373077,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-19,2378,54,93,27,1337.397642,30.36983713,52.30360839,15.18491856,25743,702,144.7797624,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-20,2447,69,93,0,1376.203545,38.805903,52.30360839,0,27104,1361,152.4340862,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-21,2542,95,93,0,1429.631963,53.42841717,52.30360839,0,27904,800,156.9333213,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-22,2682,140,93,0,1508.368577,78.73661478,52.30360839,0,28437,533,159.9309367,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-23,2793,111,93,0,1570.795465,62.42688743,52.30360839,0,29873,1436,168.0070638,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-24,3023,230,93,0,1700.148475,129.35301,52.30360839,0,31112,1239,174.9752542,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-25,3178,155,93,0,1787.321155,87.17268064,52.30360839,0,31869,758,179.2326554,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-26,3309,131,163,70,1860.996131,73.67497525,91.67191577,39.36830739,33191,1321,186.6676415,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-27,3523,214,169,6,1981.35067,120.3545397,95.04634212,3.374426348,34313,1122,192.9778188,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-28,3818,295,174,5,2147.259966,165.9092954,97.85836408,2.812021956,35206,893,198.00009,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-29,3816,0,179,5,2146.135157,0,100.670386,2.812021956,36528,1322,205.435076,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-30,3998,182,184,5,2248.492756,102.3575992,103.482408,2.812021956,38390,1862,215.9070458,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-05-31,4660,662,191,7,2620.804463,372.311707,107.4192387,3.936830739,40143,1753,225.7659948,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-01,4898,238,199,8,2754.656708,133.8522451,111.9184739,4.49923513,40818,675,229.5622244,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-02,5114,216,205,6,2876.136057,121.4793485,115.2929002,3.374426348,41426,607,232.9816431,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-03,5351,237,212,7,3009.425898,133.2898407,119.2297309,3.936830739,42298,872,237.8858094,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-04,5392,41,212,0,3032.484478,23.05858004,119.2297309,0,42994,696,241.800144,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-05,5483,91,212,0,3083.663277,51.1787996,119.2297309,0,42994,0,241.800144,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-06,5670,187,212,0,3188.832898,105.1696212,119.2297309,0,44371,1377,249.5444524,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-07,5841,171,,0,3285.004049,96.1711509,0,0,44371,0,249.5444524,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-08,5916,75,,0,3327.184379,42.18032934,0,0,45645,1274,256.7094844,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-06-09,6082,166,,0,3420.543508,93.35912895,0,0,46616,971,262.170431,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-04,0,0,0,0,0,0,0,0,2,0,0.016704809,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-05,0,0,0,0,0,0,0,0,3,1,0.025057214,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-06,0,0,0,0,0,0,0,0,5,2,0.041762023,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-07,0,0,0,0,0,0,0,0,7,2,0.058466833,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-08,0,0,0,0,0,0,0,0,8,1,0.066819237,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-09,0,0,0,0,0,0,0,0,10,2,0.083524047,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-10,0,0,0,0,0,0,0,0,12,2,0.100228856,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-11,0,0,0,0,0,0,0,0,23,11,0.192105307,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-12,0,0,0,0,0,0,0,0,29,6,0.242219735,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-13,0,0,0,0,0,0,0,0,40,11,0.334096186,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-14,0,0,0,0,0,0,0,0,50,10,0.417620233,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-15,1,1,0,0,0.835240466,0.835240466,0,0,59,9,0.492791875,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-16,3,2,0,0,2.505721397,1.670480931,0,0,75,16,0.626430349,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-17,6,3,0,0,5.011442794,2.505721397,0,0,90,16,0.751716419,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-18,6,0,0,0,5.011442794,0,0,0,99,9,0.826888061,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-19,6,0,0,0,5.011442794,0,0,0,124,25,1.035698178,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-20,6,0,0,0,5.011442794,0,0,0,139,15,1.160984247,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-21,8,2,0,0,6.681923726,1.670480931,0,0,161,22,1.34473715,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-22,8,0,0,0,6.681923726,0,0,0,199,39,1.662128527,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-23,8,0,0,0,6.681923726,0,0,0,215,15,1.795767001,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-24,8,0,0,0,6.681923726,0,0,0,226,11,1.887643453,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-25,12,4,,0,10.02288559,3.340961863,0,0,259,33,2.163272806,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-26,12,0,,0,10.02288559,0,0,0,297,38,2.480664183,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-27,13,1,,0,10.85812605,0.835240466,0,0,324,27,2.706179109,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-28,15,2,1,1,12.52860699,1.670480931,0.835240466,0.835240466,351,27,2.931694035,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-29,22,7,1,0,18.37529025,5.84668326,0.835240466,0,408,57,3.4077811,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-30,22,0,1,0,18.37529025,0,0.835240466,0,433,25,3.616591217,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-03-31,30,8,1,0,25.05721397,6.681923726,0.835240466,0,466,33,3.89222057,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-04-01,34,4,3,2,28.39817583,3.340961863,2.505721397,1.670480931,502,36,4.192907138,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-04-02,37,3,3,0,30.90389723,2.505721397,2.505721397,0,532,30,4.443479278,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-04-03,35,0,2,0,29.2334163,0,1.670480931,0,558,26,4.660641799,0,,,tests performed,,1197260,,,,,,,,,,,,
PER,South America,Lambayeque,2020-04-04,55,20,3,1,45.93822562,16.70480931,2.505721397,0.835240466,575,16,4.802632678,0,,,tests performed,,1197260,,,,,,,,,,,,
